Timestamp,Pedestrian_ID,Walking_Speed_mps,Direction_Degrees,Density_people_per_m2,Behavior,Age_Group,Peak_OffPeak,Vehicle_ID,Vehicle_Type,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Near_Miss,Traffic_Violation,Weather,Temperature_C,Wind_Speed_mps,Visibility_m,Lighting_Condition,Road_Surface,Obstacle_Present,Traffic_Signal_Phase,Pedestrian_Signal,Signal_Duration_s,Response_to_Pedestrian,Vehicle_Count_per_min,Pedestrian_Count_per_min,Congestion_Level,Event_Type,Accident_Occurred,Accident_Severity
2024-12-20 12:52:41,3021,0.58,348,0.84,Waiting,Child,Off-Peak,9040,Motorcycle,41.31,1.41,0,Red Light Violation,Fog,24.9,4.38,560.88,Nighttime,Snow-covered,0,Red,Walk,86,1,16,2,High,Emergency Vehicle,1,Minor
2024-12-27 16:33:14,5751,1.72,75,1.85,Waiting,Child,Peak,8078,Car,54.45,1.98,1,Failed to Yield,Snow,24.8,2.32,266.57,Nighttime,Wet,1,Green,Walk,24,1,41,14,Low,Child Running,1,Minor
2024-09-23 11:47:22,3046,1.74,159,2.18,Normal,Child,Off-Peak,9577,Motorcycle,72.17,-0.4,0,None,Rain,9.6,0.81,882.48,Daytime,Dry,1,Red,Walk,13,1,32,1,Medium,Child Running,1,None
2024-03-11 18:01:06,4225,0.97,293,2.01,Normal,Elderly,Off-Peak,7486,Bicycle,66.61,-0.14,1,None,Snow,2.0,4.44,409.69,Low-light,Snow-covered,1,Green,Don't Walk,90,0,27,9,High,Emergency Vehicle,0,None
2024-05-29 01:18:33,4784,1.97,30,1.21,Group Crossing,Elderly,Peak,5920,Car,79.71,1.74,0,None,Rain,18.2,7.66,756.88,Nighttime,Dry,0,Yellow,Don't Walk,23,0,37,5,Medium,Emergency Vehicle,0,Fatal
2024-02-01 14:57:53,7760,1.18,255,0.75,Normal,Adult,Off-Peak,8224,Motorcycle,70.25,2.08,1,None,Snow,28.2,8.72,830.05,Daytime,Snow-covered,1,Yellow,Don't Walk,27,0,38,18,Medium,Normal,1,None
2024-04-09 02:44:34,7835,0.59,263,0.7,Jaywalking,Child,Peak,9865,Truck,15.55,0.81,1,Red Light Violation,Rain,19.1,4.64,63.78,Daytime,Dry,0,Yellow,Walk,47,0,22,15,Low,Normal,1,Minor
2024-10-03 03:36:39,4361,1.7,154,1.24,Group Crossing,Adult,Off-Peak,7568,Car,13.81,-0.19,0,Red Light Violation,Clear,26.8,1.67,415.89,Daytime,Wet,0,Red,Don't Walk,21,0,9,9,Low,Emergency Vehicle,0,Fatal
2024-06-30 03:54:41,5508,0.97,308,0.69,Waiting,Child,Peak,6122,Motorcycle,37.8,-1.16,1,Red Light Violation,Snow,29.9,4.28,97.49,Daytime,Snow-covered,0,Yellow,Don't Walk,42,1,50,17,Medium,Emergency Vehicle,0,None
2024-12-14 09:21:42,4829,0.77,145,0.15,Jaywalking,Adult,Off-Peak,5635,Bus,25.14,-0.16,0,None,Fog,5.6,7.9,554.13,Low-light,Wet,0,Yellow,Don't Walk,85,0,45,16,Medium,Child Running,0,Minor
2024-06-21 22:46:09,4834,0.62,306,2.46,Normal,Child,Off-Peak,8491,Bus,54.03,-0.91,1,None,Snow,-2.2,5.76,865.1,Daytime,Dry,0,Yellow,Walk,26,0,5,3,High,Emergency Vehicle,1,Minor
2024-03-05 02:54:44,9472,0.67,249,1.23,Waiting,Adult,Peak,7930,Car,54.64,0.69,0,Failed to Yield,Snow,18.7,7.58,836.48,Low-light,Wet,1,Yellow,Don't Walk,23,0,25,10,High,Emergency Vehicle,1,Minor
2024-04-06 11:41:03,2324,1.99,195,1.33,Normal,Adult,Peak,9358,Truck,64.02,-0.16,0,Red Light Violation,Rain,21.4,8.56,633.22,Daytime,Snow-covered,0,Red,Don't Walk,45,1,40,13,Medium,Emergency Vehicle,1,Major
2024-11-06 04:24:56,6159,1.35,92,0.39,Jaywalking,Adult,Peak,6194,Car,43.24,-1.43,1,Red Light Violation,Rain,-2.7,9.9,939.62,Low-light,Snow-covered,1,Yellow,Don't Walk,77,1,6,17,Medium,Normal,0,Minor
2024-02-08 04:58:15,9296,1.37,193,1.25,Group Crossing,Child,Peak,8172,Bicycle,44.77,-1.75,1,None,Rain,32.6,5.25,613.82,Daytime,Snow-covered,0,Red,Don't Walk,36,1,11,18,High,Normal,0,Minor
2024-03-15 12:41:31,2308,1.59,246,1.38,Waiting,Child,Off-Peak,5963,Bus,73.46,1.79,1,None,Snow,15.1,1.3,973.31,Nighttime,Snow-covered,1,Green,Walk,44,0,6,17,High,Child Running,1,None
2024-05-24 05:41:39,5389,1.07,238,2.43,Jaywalking,Child,Off-Peak,5711,Bus,30.79,1.39,1,None,Rain,-0.1,3.42,63.22,Daytime,Dry,0,Yellow,Walk,43,0,48,8,Medium,Emergency Vehicle,1,Fatal
2024-06-23 01:22:12,3993,1.81,81,0.45,Normal,Child,Peak,7508,Bus,13.82,1.9,1,Red Light Violation,Snow,15.1,8.66,301.23,Daytime,Wet,1,Green,Walk,48,1,18,3,High,Child Running,1,None
2024-02-26 16:47:09,7128,0.58,250,2.33,Normal,Elderly,Off-Peak,5304,Motorcycle,14.82,2.17,0,None,Rain,5.3,6.81,771.22,Nighttime,Dry,1,Yellow,Don't Walk,38,0,8,20,Medium,Normal,0,Minor
2024-06-01 16:42:11,9026,1.3,257,0.76,Group Crossing,Child,Peak,8817,Bicycle,43.59,0.85,1,None,Rain,14.2,5.6,658.46,Daytime,Snow-covered,1,Red,Don't Walk,84,0,9,6,Low,Normal,0,None
2024-06-15 15:43:03,4534,1.51,344,1.66,Jaywalking,Child,Off-Peak,8839,Car,12.35,1.06,1,Red Light Violation,Snow,28.4,6.91,650.53,Low-light,Dry,1,Yellow,Walk,27,1,49,20,Medium,Normal,0,Minor
2024-04-20 13:58:46,3069,1.51,275,1.76,Group Crossing,Adult,Peak,9400,Bus,39.08,0.44,1,Red Light Violation,Snow,26.2,2.04,835.99,Daytime,Dry,0,Red,Don't Walk,48,1,28,11,Low,Emergency Vehicle,1,Major
2024-07-22 21:55:32,6845,1.36,65,0.71,Jaywalking,Child,Off-Peak,6906,Truck,59.16,-0.55,1,Red Light Violation,Rain,-1.7,0.51,259.34,Low-light,Wet,1,Yellow,Don't Walk,24,0,9,3,Medium,Normal,1,Minor
2024-01-05 21:11:58,2606,1.48,32,2.26,Normal,Elderly,Peak,7117,Car,45.16,-1.57,1,Red Light Violation,Clear,34.7,6.19,785.31,Nighttime,Snow-covered,0,Yellow,Walk,25,0,14,14,High,Child Running,0,Major
2024-11-03 13:35:49,9686,0.71,126,1.84,Group Crossing,Elderly,Peak,5679,Bicycle,60.44,-0.38,0,None,Fog,34.1,9.87,221.5,Low-light,Snow-covered,1,Red,Don't Walk,38,0,15,2,Low,Normal,1,Minor
2024-04-25 09:04:16,6656,1.26,106,1.46,Normal,Child,Peak,5216,Bus,56.66,2.2,1,None,Rain,2.6,9.88,958.19,Low-light,Dry,0,Green,Don't Walk,58,0,9,2,Low,Normal,1,Major
2024-07-20 19:41:12,5126,0.97,56,0.29,Normal,Adult,Peak,6409,Motorcycle,66.56,-1.29,0,None,Clear,33.3,9.15,347.12,Low-light,Snow-covered,0,Yellow,Walk,40,0,33,1,Low,Normal,0,None
2024-01-20 09:01:24,8573,0.66,239,0.74,Jaywalking,Adult,Peak,9109,Bicycle,69.56,1.79,1,Red Light Violation,Fog,-3.1,7.5,167.8,Low-light,Dry,0,Red,Walk,40,0,48,2,High,Normal,0,Fatal
2024-11-30 07:30:09,6783,0.63,341,1.58,Jaywalking,Elderly,Off-Peak,9489,Car,54.57,2.79,0,None,Clear,9.4,6.91,539.72,Nighttime,Wet,1,Green,Don't Walk,50,1,15,19,Medium,Emergency Vehicle,1,Minor
2024-12-21 17:13:22,6928,1.39,164,1.11,Waiting,Elderly,Off-Peak,9380,Car,70.12,-1.92,0,Failed to Yield,Rain,25.3,8.82,570.88,Low-light,Dry,1,Yellow,Don't Walk,57,1,21,9,Medium,Child Running,1,Minor
2024-10-08 10:11:08,3599,1.06,231,1.98,Normal,Elderly,Off-Peak,5333,Car,15.63,-1.37,1,Failed to Yield,Clear,3.3,4.76,781.5,Low-light,Wet,1,Green,Don't Walk,74,0,22,7,Low,Child Running,0,Major
2024-06-13 11:14:30,3864,1.41,231,0.3,Jaywalking,Child,Off-Peak,9577,Car,15.66,0.9,0,Red Light Violation,Snow,30.7,7.92,501.76,Nighttime,Dry,1,Red,Don't Walk,14,0,17,15,Low,Normal,1,Fatal
2024-05-18 04:50:44,8835,0.59,49,0.79,Normal,Child,Peak,7198,Motorcycle,51.82,0.64,1,Failed to Yield,Snow,30.8,3.23,647.86,Daytime,Dry,1,Yellow,Don't Walk,50,0,22,9,High,Emergency Vehicle,0,Fatal
2024-03-13 19:46:15,6473,1.19,102,0.98,Group Crossing,Child,Off-Peak,7787,Bus,77.61,1.2,1,None,Clear,20.1,2.21,532.58,Nighttime,Dry,1,Yellow,Don't Walk,83,1,28,8,Medium,Emergency Vehicle,1,None
2024-10-20 15:51:56,5253,1.32,179,1.77,Group Crossing,Elderly,Off-Peak,5701,Truck,37.5,-1.84,1,Failed to Yield,Snow,12.7,1.51,321.32,Nighttime,Snow-covered,0,Green,Don't Walk,83,1,5,10,High,Normal,1,Major
2024-12-03 18:36:12,8679,1.7,156,2.23,Group Crossing,Adult,Off-Peak,8471,Bicycle,17.58,-0.7,0,Failed to Yield,Clear,25.7,9.31,369.82,Daytime,Snow-covered,1,Green,Don't Walk,26,1,35,8,Medium,Emergency Vehicle,0,Minor
2024-06-10 03:44:37,8383,1.32,195,1.97,Normal,Child,Off-Peak,7792,Motorcycle,63.58,1.94,0,Red Light Violation,Snow,20.1,2.17,359.58,Low-light,Snow-covered,1,Yellow,Don't Walk,75,1,15,11,Medium,Child Running,0,Major
2024-08-20 22:47:21,3887,1.12,80,0.9,Normal,Child,Peak,8936,Bicycle,62.6,0.3,1,Red Light Violation,Snow,27.7,2.02,184.28,Daytime,Wet,1,Green,Don't Walk,63,0,46,8,High,Child Running,1,None
2024-05-09 07:59:05,6023,0.7,131,1.02,Jaywalking,Child,Peak,6114,Bus,33.22,1.19,0,None,Fog,7.0,7.24,902.87,Daytime,Snow-covered,1,Red,Don't Walk,86,0,32,4,High,Normal,0,None
2024-09-26 10:51:07,3951,1.53,115,0.44,Normal,Child,Off-Peak,8849,Car,24.05,-0.42,0,Red Light Violation,Snow,9.4,8.33,568.16,Nighttime,Wet,1,Red,Don't Walk,79,0,12,5,Low,Child Running,1,Fatal
2024-01-17 20:12:13,1840,0.59,73,0.72,Normal,Child,Off-Peak,5644,Bicycle,37.93,2.36,1,None,Rain,26.4,3.44,159.85,Nighttime,Dry,1,Yellow,Don't Walk,52,0,50,2,Medium,Child Running,0,None
2024-02-17 10:51:56,3324,1.06,45,1.64,Normal,Adult,Off-Peak,6215,Car,24.66,-1.12,0,None,Fog,34.1,2.59,337.78,Daytime,Wet,0,Yellow,Walk,56,0,31,12,High,Emergency Vehicle,1,Minor
2024-01-18 14:15:34,9413,0.85,267,1.67,Jaywalking,Elderly,Off-Peak,9797,Bicycle,56.83,-1.28,0,Failed to Yield,Rain,28.4,2.71,458.39,Nighttime,Snow-covered,0,Green,Walk,14,1,39,5,Medium,Child Running,0,Minor
2024-04-06 22:35:57,8926,1.92,318,2.15,Normal,Elderly,Peak,7632,Truck,61.16,1.29,0,Red Light Violation,Rain,30.2,8.33,158.35,Nighttime,Wet,0,Red,Walk,77,1,34,12,Low,Emergency Vehicle,0,Minor
2024-01-18 11:44:29,6065,0.9,59,0.38,Normal,Child,Peak,9094,Motorcycle,24.96,2.36,0,Failed to Yield,Snow,27.3,8.26,882.15,Low-light,Dry,0,Red,Walk,32,1,20,19,High,Child Running,1,Fatal
2024-11-29 00:19:42,6743,1.68,260,2.16,Jaywalking,Child,Off-Peak,6527,Bicycle,68.95,2.18,0,None,Fog,-4.1,3.91,860.63,Daytime,Wet,1,Yellow,Walk,84,1,50,7,Medium,Normal,0,Fatal
2024-05-06 11:15:25,2576,1.38,111,1.33,Waiting,Elderly,Off-Peak,6971,Motorcycle,58.46,2.13,0,Red Light Violation,Fog,33.3,4.61,417.71,Daytime,Snow-covered,1,Yellow,Don't Walk,13,1,32,17,High,Emergency Vehicle,1,Fatal
2024-09-03 07:45:26,3524,0.91,244,0.4,Group Crossing,Adult,Peak,6564,Bus,32.89,2.09,0,Red Light Violation,Clear,33.0,1.14,548.41,Low-light,Wet,0,Green,Don't Walk,54,0,11,7,High,Normal,0,None
2024-07-14 03:34:32,7105,1.17,70,0.94,Group Crossing,Elderly,Peak,8515,Motorcycle,19.06,1.48,1,Failed to Yield,Rain,16.0,7.55,801.1,Nighttime,Dry,0,Red,Walk,12,1,37,14,High,Emergency Vehicle,1,Fatal
2024-09-29 04:14:24,9300,1.95,171,1.35,Waiting,Adult,Off-Peak,5031,Truck,36.18,0.49,0,None,Snow,14.5,6.93,237.86,Daytime,Snow-covered,0,Green,Walk,11,0,21,14,Low,Child Running,0,Minor
2024-10-15 01:42:46,7885,1.19,122,1.66,Group Crossing,Child,Off-Peak,8509,Car,29.87,-1.94,0,Failed to Yield,Snow,25.2,2.77,541.88,Nighttime,Dry,1,Green,Walk,74,1,45,4,High,Emergency Vehicle,0,Minor
2024-06-04 09:41:29,4573,0.84,344,2.04,Waiting,Child,Off-Peak,7160,Truck,78.01,-0.64,0,Red Light Violation,Rain,13.2,1.71,470.25,Nighttime,Wet,1,Green,Walk,86,1,34,11,Medium,Normal,1,Minor
2024-05-30 15:18:31,6408,1.42,288,2.48,Normal,Elderly,Peak,6675,Motorcycle,23.61,2.41,0,Red Light Violation,Clear,7.6,7.37,188.7,Daytime,Snow-covered,0,Red,Walk,18,1,47,13,Medium,Child Running,0,Fatal
2024-07-07 23:50:23,9514,0.89,152,1.95,Jaywalking,Child,Off-Peak,5564,Bicycle,18.94,-1.95,0,Red Light Violation,Rain,22.5,6.91,470.19,Low-light,Snow-covered,1,Red,Walk,35,0,43,14,Low,Child Running,0,Minor
2024-10-06 10:14:27,2867,1.85,338,0.82,Jaywalking,Child,Peak,7489,Bicycle,62.07,-1.46,0,Red Light Violation,Snow,17.7,3.18,560.47,Daytime,Snow-covered,1,Green,Walk,50,0,29,5,High,Child Running,1,Fatal
2024-08-27 10:20:34,8342,0.63,88,1.38,Waiting,Child,Peak,6564,Bus,21.33,-0.07,1,Red Light Violation,Rain,1.2,9.01,637.31,Nighttime,Snow-covered,1,Green,Don't Walk,31,0,27,13,High,Emergency Vehicle,0,None
2024-12-23 08:53:24,1731,1.89,20,0.32,Waiting,Elderly,Off-Peak,8760,Bicycle,35.49,-0.64,0,Red Light Violation,Clear,27.5,0.15,660.53,Low-light,Snow-covered,1,Green,Don't Walk,40,0,46,5,Medium,Emergency Vehicle,0,Minor
2024-10-31 17:29:27,4119,0.68,8,0.22,Normal,Child,Off-Peak,8694,Motorcycle,11.12,2.43,0,None,Fog,2.4,3.78,878.88,Low-light,Dry,1,Red,Don't Walk,80,0,14,10,Medium,Emergency Vehicle,1,Fatal
2024-06-09 02:45:32,4614,0.76,228,0.46,Normal,Adult,Off-Peak,5066,Car,15.84,-0.36,1,None,Rain,5.3,8.86,461.53,Daytime,Snow-covered,0,Red,Don't Walk,58,0,19,9,High,Emergency Vehicle,1,Major
2024-04-09 03:59:35,4696,0.53,205,1.99,Group Crossing,Adult,Off-Peak,7082,Car,72.83,-1.18,0,None,Clear,28.7,9.51,633.99,Low-light,Wet,1,Red,Don't Walk,82,1,16,17,High,Emergency Vehicle,0,Fatal
2024-06-30 18:10:12,8548,0.89,248,2.25,Jaywalking,Elderly,Peak,5672,Motorcycle,78.61,-1.62,0,None,Clear,10.1,0.54,716.05,Low-light,Wet,0,Red,Don't Walk,16,1,18,10,Low,Child Running,0,None
2024-07-21 07:32:23,1734,1.52,172,1.67,Jaywalking,Elderly,Off-Peak,9160,Motorcycle,61.96,1.18,1,None,Fog,28.3,2.86,929.2,Nighttime,Wet,0,Yellow,Don't Walk,40,1,8,8,Low,Child Running,0,Minor
2024-02-23 07:05:42,6166,1.97,161,0.37,Normal,Child,Off-Peak,8855,Bus,66.39,-1.42,1,Red Light Violation,Fog,17.0,9.94,848.8,Daytime,Dry,0,Red,Don't Walk,32,0,45,11,Low,Normal,0,Major
2024-05-04 12:02:18,4834,0.97,6,0.64,Waiting,Adult,Peak,8145,Motorcycle,48.33,1.09,0,None,Rain,9.9,1.82,974.61,Nighttime,Wet,1,Red,Walk,14,0,41,11,Low,Child Running,1,Fatal
2024-11-03 14:20:07,1200,0.77,120,2.41,Waiting,Elderly,Off-Peak,6586,Bicycle,44.71,0.45,0,Red Light Violation,Rain,8.7,2.82,86.72,Low-light,Wet,1,Red,Walk,41,1,23,19,High,Emergency Vehicle,0,Major
2024-08-08 03:04:54,9505,0.73,275,2.26,Normal,Elderly,Off-Peak,5351,Bus,41.6,2.26,0,Failed to Yield,Clear,29.6,2.38,499.46,Daytime,Dry,1,Green,Don't Walk,79,1,46,1,Low,Emergency Vehicle,1,Minor
2024-12-13 20:10:30,1693,1.94,286,0.57,Jaywalking,Adult,Off-Peak,7395,Bus,20.22,1.9,0,Red Light Violation,Fog,7.3,5.28,155.53,Low-light,Snow-covered,1,Red,Walk,33,1,36,6,Low,Normal,0,None
2024-02-18 14:45:09,1410,1.94,63,0.82,Normal,Adult,Off-Peak,7036,Bicycle,22.57,2.77,0,None,Snow,13.8,0.32,454.37,Low-light,Snow-covered,1,Yellow,Don't Walk,84,0,36,13,Low,Normal,1,None
2024-02-09 17:37:33,9678,0.64,350,0.36,Normal,Child,Peak,7330,Car,71.2,-0.8,0,Red Light Violation,Clear,20.6,4.57,754.69,Nighttime,Dry,1,Yellow,Walk,59,0,24,4,High,Emergency Vehicle,1,None
2024-08-15 12:05:30,8033,1.39,232,1.43,Group Crossing,Child,Off-Peak,8666,Bicycle,28.71,1.1,0,Failed to Yield,Snow,29.8,5.56,57.57,Daytime,Dry,1,Green,Walk,78,0,43,10,Low,Child Running,1,Major
2024-08-28 18:23:22,4187,0.91,222,1.47,Waiting,Adult,Off-Peak,6280,Bus,25.3,2.42,0,Red Light Violation,Snow,25.3,8.7,998.5,Low-light,Dry,0,Yellow,Walk,45,1,29,12,High,Emergency Vehicle,0,Minor
2024-09-19 21:15:13,8145,1.73,262,0.91,Normal,Child,Peak,8099,Truck,11.02,-1.34,0,Red Light Violation,Snow,18.7,4.54,452.02,Daytime,Dry,0,Red,Walk,61,1,50,10,Low,Emergency Vehicle,1,Major
2024-05-02 08:04:49,9795,1.42,276,1.45,Group Crossing,Adult,Off-Peak,9227,Motorcycle,56.48,-0.17,0,Red Light Violation,Rain,19.7,7.95,978.82,Nighttime,Dry,1,Green,Walk,11,1,28,8,High,Child Running,0,None
2024-11-17 20:48:12,5474,0.84,215,1.53,Group Crossing,Elderly,Peak,7127,Car,70.33,-0.37,0,None,Rain,20.4,2.98,387.37,Nighttime,Dry,0,Green,Don't Walk,18,0,13,7,Medium,Normal,1,Major
2024-09-12 13:27:03,9926,0.83,61,0.47,Jaywalking,Adult,Off-Peak,6589,Truck,24.42,1.41,0,Red Light Violation,Fog,1.1,4.19,248.32,Nighttime,Dry,1,Green,Walk,63,1,25,6,High,Child Running,0,Minor
2024-10-06 15:02:42,8804,1.3,192,2.44,Group Crossing,Child,Peak,5985,Car,10.69,0.48,1,None,Fog,-2.0,3.83,698.72,Daytime,Dry,0,Yellow,Walk,71,0,46,8,Medium,Emergency Vehicle,1,Minor
2024-10-12 09:53:37,2328,1.75,0,1.31,Group Crossing,Child,Peak,8638,Bus,71.6,-1.51,1,Red Light Violation,Rain,25.5,3.91,707.76,Daytime,Snow-covered,0,Green,Walk,19,0,46,20,High,Child Running,0,Minor
2024-08-12 19:11:03,6042,1.99,104,1.37,Group Crossing,Adult,Off-Peak,6462,Motorcycle,21.75,0.0,0,Red Light Violation,Snow,27.0,1.54,298.97,Low-light,Dry,1,Yellow,Don't Walk,30,0,32,4,High,Emergency Vehicle,1,Major
2024-11-14 07:57:57,8559,1.02,122,1.85,Waiting,Elderly,Off-Peak,7240,Bus,37.88,0.54,1,None,Rain,-1.4,9.76,130.2,Low-light,Snow-covered,0,Green,Don't Walk,67,1,22,19,Medium,Emergency Vehicle,0,Minor
2024-12-22 09:40:14,4710,1.07,209,1.41,Normal,Elderly,Off-Peak,9509,Bus,62.16,1.31,1,None,Clear,31.7,9.82,734.38,Low-light,Wet,1,Red,Don't Walk,85,0,11,4,Medium,Child Running,0,Major
2024-07-31 01:55:51,3044,1.52,350,2.28,Group Crossing,Adult,Off-Peak,6102,Bus,74.53,2.62,0,Failed to Yield,Fog,10.0,1.17,519.12,Low-light,Snow-covered,0,Yellow,Don't Walk,11,0,33,20,Medium,Emergency Vehicle,0,Major
2024-03-02 16:14:34,7820,1.93,16,2.29,Jaywalking,Elderly,Peak,7112,Bus,22.01,1.25,0,Failed to Yield,Clear,28.3,6.8,90.95,Daytime,Dry,1,Yellow,Don't Walk,43,0,16,18,High,Emergency Vehicle,1,Major
2024-02-10 05:30:13,9829,1.67,315,1.49,Normal,Child,Peak,6719,Bicycle,10.31,-1.12,1,None,Fog,21.4,6.66,280.24,Daytime,Dry,0,Green,Don't Walk,62,1,33,7,Medium,Emergency Vehicle,0,Minor
2024-12-09 07:22:28,3015,1.65,319,1.28,Group Crossing,Elderly,Off-Peak,7798,Motorcycle,10.63,2.56,0,Red Light Violation,Fog,15.5,8.55,939.42,Daytime,Dry,1,Yellow,Don't Walk,30,0,46,20,High,Emergency Vehicle,1,Major
2024-08-26 22:15:09,3363,0.52,56,1.23,Waiting,Adult,Peak,9995,Bus,78.45,-1.72,1,Red Light Violation,Clear,-4.7,8.96,201.43,Low-light,Snow-covered,1,Green,Don't Walk,11,0,8,15,Low,Emergency Vehicle,0,Fatal
2024-05-06 13:37:56,9430,1.36,239,0.53,Waiting,Adult,Peak,7007,Car,75.83,1.23,1,Failed to Yield,Rain,26.6,3.11,768.46,Nighttime,Wet,1,Red,Don't Walk,65,1,5,4,Low,Normal,1,Fatal
2024-05-30 13:29:23,1070,0.85,235,0.82,Group Crossing,Adult,Peak,5079,Bus,68.25,2.95,1,Red Light Violation,Clear,26.2,9.35,685.17,Daytime,Wet,1,Red,Don't Walk,74,0,43,14,Medium,Normal,1,Minor
2024-05-31 12:03:20,7662,0.7,206,1.8,Group Crossing,Child,Off-Peak,8054,Bicycle,30.31,0.3,0,Red Light Violation,Snow,26.3,9.75,699.16,Nighttime,Wet,0,Red,Don't Walk,39,1,14,12,Low,Child Running,0,Major
2024-03-01 14:31:40,8378,1.77,97,0.82,Group Crossing,Elderly,Peak,7751,Motorcycle,72.66,1.49,0,Red Light Violation,Clear,18.3,3.06,896.42,Daytime,Wet,1,Red,Walk,54,1,23,12,High,Emergency Vehicle,1,Major
2024-10-02 18:09:41,6170,0.6,357,2.28,Waiting,Adult,Off-Peak,9633,Truck,19.12,2.36,1,None,Rain,7.2,1.97,239.62,Daytime,Wet,1,Yellow,Don't Walk,29,1,50,5,High,Normal,0,Minor
2024-09-03 09:57:28,7579,1.04,7,0.18,Jaywalking,Child,Peak,5952,Bicycle,46.77,2.43,1,None,Rain,32.5,8.76,936.83,Daytime,Snow-covered,1,Green,Don't Walk,75,0,44,15,Low,Child Running,1,Major
2024-10-28 18:14:05,6263,1.94,81,1.43,Group Crossing,Elderly,Peak,7270,Bus,34.52,0.34,1,Red Light Violation,Rain,23.2,9.38,128.05,Nighttime,Dry,0,Green,Walk,27,1,39,7,Low,Emergency Vehicle,1,Fatal
2024-03-04 03:59:42,3165,1.89,326,1.93,Group Crossing,Adult,Off-Peak,6897,Truck,23.67,1.48,0,Failed to Yield,Snow,23.7,2.04,893.16,Daytime,Dry,0,Red,Walk,30,1,20,3,High,Normal,0,Fatal
2024-12-05 17:27:06,2815,0.66,232,1.64,Jaywalking,Elderly,Peak,6313,Motorcycle,59.31,-0.3,1,Red Light Violation,Rain,33.5,2.16,154.91,Low-light,Wet,0,Green,Don't Walk,50,1,6,19,High,Emergency Vehicle,1,None
2024-10-08 14:25:53,1861,0.75,348,0.55,Waiting,Elderly,Peak,8134,Car,66.3,1.72,1,Failed to Yield,Snow,2.2,7.1,108.65,Low-light,Dry,0,Yellow,Walk,67,0,47,12,Low,Emergency Vehicle,0,Fatal
2024-09-23 22:05:26,6172,1.77,257,1.11,Normal,Elderly,Off-Peak,8341,Bus,31.79,2.77,1,None,Snow,14.6,7.19,463.95,Low-light,Dry,1,Green,Don't Walk,84,0,39,5,Medium,Normal,0,None
2024-04-12 11:46:15,1485,1.9,38,1.76,Waiting,Adult,Off-Peak,6356,Truck,51.26,-1.91,0,None,Clear,-1.5,1.6,873.15,Low-light,Wet,0,Red,Don't Walk,37,1,47,19,Medium,Child Running,1,None
2024-03-22 13:45:30,8158,0.64,329,0.75,Group Crossing,Child,Off-Peak,6212,Bus,26.01,2.97,1,Red Light Violation,Rain,20.1,3.56,105.55,Low-light,Dry,1,Red,Don't Walk,58,0,14,16,Low,Emergency Vehicle,1,None
2024-05-17 16:46:50,2205,1.01,71,0.96,Waiting,Adult,Peak,7464,Motorcycle,65.13,1.21,1,None,Fog,29.1,9.95,305.67,Low-light,Wet,1,Red,Walk,83,1,22,10,Medium,Normal,0,Major
2024-04-03 20:21:14,7064,1.93,225,1.17,Jaywalking,Adult,Off-Peak,5768,Bus,77.9,0.29,1,Red Light Violation,Snow,7.1,4.24,333.11,Daytime,Wet,1,Green,Walk,88,1,21,3,Medium,Emergency Vehicle,0,Major
2024-09-22 05:36:00,9119,1.26,152,1.43,Waiting,Child,Peak,8235,Bicycle,37.78,1.53,0,Failed to Yield,Clear,31.9,0.74,526.35,Daytime,Snow-covered,1,Yellow,Don't Walk,30,1,41,19,Medium,Emergency Vehicle,1,Minor
2024-02-21 04:28:14,8312,1.02,195,1.48,Group Crossing,Elderly,Peak,6297,Car,31.72,-0.35,1,Failed to Yield,Clear,23.5,4.49,53.6,Nighttime,Dry,1,Green,Walk,47,1,18,16,Medium,Emergency Vehicle,1,Major
2024-12-03 12:21:02,3237,1.91,22,1.76,Waiting,Child,Off-Peak,7434,Bicycle,29.71,0.31,0,None,Snow,15.1,5.85,67.01,Low-light,Snow-covered,0,Green,Walk,70,0,10,7,Low,Child Running,1,Major
2024-04-20 09:58:41,4856,0.95,316,2.3,Jaywalking,Adult,Peak,6824,Bus,51.9,-0.37,1,Failed to Yield,Rain,-1.8,3.76,315.84,Nighttime,Wet,0,Yellow,Don't Walk,17,0,9,20,Medium,Child Running,0,Major
2024-02-28 14:46:01,9820,1.55,41,1.57,Jaywalking,Adult,Peak,5503,Car,76.8,-1.22,0,None,Rain,25.9,5.41,367.71,Daytime,Wet,1,Green,Don't Walk,26,0,31,6,Medium,Normal,1,Major
2024-04-24 12:49:53,7694,0.81,192,0.79,Waiting,Child,Off-Peak,9590,Bus,60.47,1.78,1,Failed to Yield,Snow,31.3,8.91,448.0,Low-light,Snow-covered,0,Yellow,Don't Walk,81,0,47,9,Medium,Emergency Vehicle,1,None
2024-01-15 19:18:20,9548,1.95,252,1.0,Waiting,Elderly,Peak,7564,Bus,30.56,2.28,0,Red Light Violation,Fog,5.1,2.69,513.72,Low-light,Wet,1,Green,Walk,77,0,46,13,Low,Emergency Vehicle,0,Major
2024-07-31 08:26:50,9695,1.63,283,2.02,Normal,Child,Off-Peak,5328,Bus,38.36,-1.27,0,Red Light Violation,Fog,25.8,5.16,179.16,Nighttime,Wet,0,Red,Don't Walk,64,1,12,5,High,Emergency Vehicle,1,None
