User_ID,Age,Gender,Occupation,Preference,Preferred_Pickup_Time,Preferred_Dropoff_Time,Carpool_Willingness,Preferred_Route,Vehicle_Type,Historical_Ride_Patterns,Travel_Frequency,Cancellation_Rate,Traffic_Conditions,POI,Distance_Matrix,Optimal_Routes,Past_Rides,Real_Time_Request,Vehicle_Availability,Real_Time_Traffic,Historical_Traffic,Weather_Condition,Event,Fuel_Price,Ride_Match_Success,User_Satisfaction,Dynamic_Pricing,Wait_Times,Incident_Reports,Congestion_Hotspots
877,51,Female,Teacher,Silent,2024-03-11 21:22,2024-01-05 12:50,Yes,Route 19,Sedan,79,Occasionally,0.09,Moderate,POI 2,24.12,Optimal Route 3,80,No,Available,Congested,Medium,Sunny,Sports Event,1399.6,0.57,1.4,23.18,4,3,Hotspot 15
878,58,Male,Engineer,Smoking,2024-03-06 09:30,2024-02-05 22:36,Yes,Route 4,Motorbike,149,Occasionally,0.28,Heavy,POI 43,10.44,Optimal Route 2,165,Yes,Busy,Moderate,Low,Snowy,Concert,1308.22,0.83,2.7,28.68,9,3,Hotspot 6
879,49,Male,Doctor,Conversation,2024-02-22 13:17,2024-01-22 19:26,Yes,Route 14,Auto,35,Occasionally,0.08,Moderate,POI 50,7.02,Optimal Route 2,441,Yes,Busy,Moderate,High,Snowy,None,1164.08,0.66,1.0,30.66,2,2,Hotspot 18
880,28,Male,Engineer,Smoking,2024-02-25 05:56,2024-01-15 17:19,No,Route 10,Motorbike,174,Daily,0.1,Moderate,POI 12,25.31,Optimal Route 3,9,Yes,Busy,Smooth,Medium,Sunny,Sports Event,1324.62,0.66,4.5,24.79,4,2,Hotspot 15
881,44,Female,Business Woman,Silent,2024-03-13 12:10,2024-01-16 11:51,Yes,Route 16,Motorbike,151,Occasionally,0.28,Moderate,POI 47,9.87,Optimal Route 2,165,No,Busy,Congested,Medium,Sunny,Festival,1244.59,0.66,3.3,43.55,3,1,Hotspot 17
882,21,Female,Student,Silent,2024-03-26 17:04,2024-02-11 18:51,No,Route 5,Auto,116,Occasionally,0.04,Light,POI 10,40.87,Optimal Route 10,32,No,Available,Congested,Low,Rainy,None,1122.19,0.58,3.5,34.66,3,4,Hotspot 4
883,18,Female,Teacher,Silent,2024-03-16 21:45,2024-01-11 04:20,Yes,Route 16,Bus,151,Daily,0.02,Heavy,POI 23,6.63,Optimal Route 7,206,No,Available,Moderate,Medium,Snowy,Sports Event,1059.08,0.81,3.3,27.33,3,3,Hotspot 9
884,43,Female,Student,Conversation,2024-03-03 06:09,2024-01-12 14:12,No,Route 3,Bus,183,Daily,0.36,Moderate,POI 26,27.63,Optimal Route 8,38,Yes,Busy,Congested,High,Snowy,Concert,1340.38,0.75,4.3,9.35,3,5,Hotspot 11
885,33,Male,Doctor,Silent,2024-02-19 01:24,2024-03-27 18:47,No,Route 5,Hatchback,17,Weekly,0.04,Light,POI 6,37.56,Optimal Route 6,316,No,Busy,Smooth,Medium,Cloudy,Sports Event,1291.52,0.83,1.8,8.41,8,1,Hotspot 5
886,19,Male,Teacher,Music,2024-01-22 15:37,2024-01-16 17:33,No,Route 14,Bus,186,Occasionally,0.23,Light,POI 34,15.35,Optimal Route 8,449,Yes,Available,Smooth,Medium,Cloudy,None,1051.39,0.6,4.4,45.18,5,2,Hotspot 16
887,45,Male,Doctor,Conversation,2024-02-12 09:43,2024-01-18 00:27,Yes,Route 15,Electric,51,Weekly,0.02,Light,POI 5,38.33,Optimal Route 3,342,Yes,Available,Congested,Medium,Sunny,None,1198.35,0.79,2.5,46.42,5,3,Hotspot 13
888,59,Male,Business Woman,Smoking,2024-01-26 02:30,2024-03-02 04:33,No,Route 6,Hatchback,127,Daily,0.34,Light,POI 47,19.07,Optimal Route 5,376,No,Busy,Moderate,High,Cloudy,None,1009.99,0.76,1.2,38.96,10,1,Hotspot 1
889,61,Male,Vlogger,Smoking,2024-03-19 17:19,2024-03-15 10:53,Yes,Route 16,Hatchback,115,Weekly,0.16,Light,POI 39,35.09,Optimal Route 6,309,Yes,Available,Moderate,Medium,Cloudy,Sports Event,1257.21,0.81,4.1,21.18,8,4,Hotspot 12
890,28,Female,Freelancer,Smoking,2024-02-25 16:49,2024-03-18 15:41,No,Route 18,Bus,161,Daily,0.46,Moderate,POI 50,35.26,Optimal Route 2,49,No,Busy,Congested,Medium,Cloudy,Festival,1032.41,0.73,4.9,16.31,15,2,Hotspot 11
891,50,Female,Business Woman,Smoking,2024-01-17 04:50,2024-01-31 07:25,Yes,Route 3,Electric,159,Weekly,0.26,Heavy,POI 21,49.53,Optimal Route 2,150,Yes,Busy,Moderate,Low,Cloudy,Concert,1279.14,0.89,1.4,35.11,9,1,Hotspot 10
892,61,Female,Student,Silent,2024-03-01 06:04,2024-03-29 22:32,No,Route 5,Bus,100,Weekly,0.12,Heavy,POI 18,23.18,Optimal Route 10,461,Yes,Available,Smooth,Medium,Rainy,None,1031.91,0.91,3.0,21.08,2,0,Hotspot 18
893,53,Female,Engineer,Silent,2024-02-13 14:32,2024-03-10 12:27,Yes,Route 2,Motorbike,142,Daily,0.37,Light,POI 8,23.31,Optimal Route 10,474,No,Available,Congested,Medium,Snowy,Sports Event,1289.57,0.85,3.2,19.19,6,1,Hotspot 20
894,24,Male,Student,Non-Smoking,2024-02-10 08:22,2024-02-20 23:43,Yes,Route 9,SUV,118,Occasionally,0.2,Heavy,POI 10,36.61,Optimal Route 5,359,No,Busy,Smooth,Low,Cloudy,Sports Event,1172.69,0.59,2.2,12.16,12,1,Hotspot 10
895,28,Male,Engineer,Smoking,2024-02-03 04:05,2024-01-22 12:44,No,Route 18,Hatchback,85,Daily,0.15,Moderate,POI 19,43.82,Optimal Route 3,226,No,Busy,Congested,High,Cloudy,Concert,1140.36,0.77,1.6,30.51,14,3,Hotspot 7
896,29,Female,Student,Smoking,2024-02-07 07:40,2024-01-26 08:26,Yes,Route 19,Bus,126,Occasionally,0.36,Moderate,POI 32,33.51,Optimal Route 4,218,No,Available,Smooth,High,Cloudy,Festival,1151.53,0.78,4.2,38.1,8,5,Hotspot 15
897,31,Female,Student,Smoking,2024-03-11 09:41,2024-03-01 00:47,Yes,Route 18,Electric,154,Occasionally,0.36,Moderate,POI 6,37.35,Optimal Route 3,481,Yes,Busy,Smooth,Medium,Rainy,None,1368.89,0.74,1.6,21.58,9,4,Hotspot 20
898,38,Female,Business Woman,Silent,2024-03-27 07:15,2024-02-26 16:30,Yes,Route 11,Sedan,111,Weekly,0.4,Heavy,POI 39,15.95,Optimal Route 4,92,No,Available,Congested,High,Cloudy,None,1167.65,0.88,4.7,33.46,13,0,Hotspot 6
899,40,Female,Engineer,Conversation,2024-02-16 10:57,2024-02-06 19:16,Yes,Route 4,Electric,116,Occasionally,0.3,Heavy,POI 6,47.65,Optimal Route 7,425,No,Available,Moderate,Low,Cloudy,Sports Event,1216.3,0.59,1.8,27.43,3,5,Hotspot 20
900,41,Female,Doctor,Silent,2024-03-27 18:02,2024-03-25 05:01,No,Route 9,Motorbike,127,Daily,0.22,Light,POI 12,45.15,Optimal Route 3,439,Yes,Available,Smooth,Low,Snowy,None,1033.5,0.62,2.1,42.16,12,2,Hotspot 17
901,52,Female,Student,Conversation,2024-03-17 05:19,2024-01-07 20:53,No,Route 2,Sedan,63,Occasionally,0.23,Heavy,POI 38,19.97,Optimal Route 3,155,No,Available,Moderate,High,Rainy,Sports Event,1311.93,0.61,2.1,6.43,4,4,Hotspot 5
902,30,Male,Freelancer,Music,2024-02-13 16:40,2024-01-21 09:26,No,Route 15,Bus,75,Daily,0.07,Heavy,POI 7,40.82,Optimal Route 3,120,No,Busy,Congested,High,Snowy,None,1135.32,0.93,1.5,30.62,11,2,Hotspot 11
903,55,Female,Business Woman,Music,2024-01-08 07:39,2024-02-03 06:13,No,Route 12,Motorbike,79,Occasionally,0.45,Heavy,POI 28,28.3,Optimal Route 8,446,Yes,Available,Smooth,Medium,Sunny,Festival,1317.19,0.69,3.0,41.24,3,0,Hotspot 11
904,39,Male,Freelancer,Music,2024-02-04 06:13,2024-02-26 12:18,Yes,Route 13,Electric,65,Daily,0.22,Heavy,POI 16,26.48,Optimal Route 10,153,No,Busy,Smooth,Low,Snowy,None,1042.68,0.62,3.9,20.53,6,5,Hotspot 17
905,40,Female,Teacher,Non-Smoking,2024-03-15 19:37,2024-01-24 11:51,Yes,Route 15,Bus,90,Daily,0.47,Moderate,POI 49,45.65,Optimal Route 5,84,Yes,Busy,Congested,Medium,Snowy,Festival,1347.12,0.83,3.1,14.79,6,5,Hotspot 11
906,59,Female,Engineer,Smoking,2024-02-22 05:20,2024-02-05 15:03,Yes,Route 10,Motorbike,112,Daily,0.17,Heavy,POI 8,17.72,Optimal Route 1,43,Yes,Busy,Congested,High,Sunny,None,1300.75,0.83,1.2,11.69,3,3,Hotspot 11
907,50,Male,Driver,Conversation,2024-03-04 03:32,2024-01-27 14:47,Yes,Route 1,Sedan,55,Occasionally,0.49,Moderate,POI 30,9.93,Optimal Route 4,240,No,Busy,Moderate,Low,Cloudy,Concert,1380.94,0.84,5.0,22.62,5,2,Hotspot 20
908,46,Male,Vlogger,Non-Smoking,2024-01-28 17:50,2024-02-19 10:47,Yes,Route 11,SUV,124,Weekly,0.28,Light,POI 3,2.87,Optimal Route 1,286,Yes,Available,Congested,Low,Rainy,None,1391.15,0.76,4.7,45.66,15,4,Hotspot 12
909,56,Female,Driver,Conversation,2024-01-18 03:01,2024-02-12 09:33,Yes,Route 20,Hatchback,140,Occasionally,0.41,Moderate,POI 45,41.04,Optimal Route 1,149,No,Busy,Congested,High,Rainy,None,1126.97,0.59,1.1,14.08,7,5,Hotspot 20
910,32,Male,Vlogger,Non-Smoking,2024-01-29 22:41,2024-01-02 18:37,No,Route 16,Hatchback,99,Occasionally,0.29,Light,POI 18,30.39,Optimal Route 5,393,No,Busy,Smooth,Medium,Cloudy,None,1449.76,0.88,1.8,36.23,4,4,Hotspot 14
911,22,Male,Teacher,Music,2024-02-02 20:59,2024-01-20 10:25,Yes,Route 8,Electric,74,Daily,0.01,Heavy,POI 9,12.58,Optimal Route 3,494,Yes,Available,Moderate,Medium,Sunny,Festival,1209.23,0.9,1.2,49.38,3,0,Hotspot 18
912,26,Female,Vlogger,Non-Smoking,2024-01-08 06:50,2024-03-18 21:43,No,Route 6,Bus,129,Weekly,0.34,Moderate,POI 30,43.5,Optimal Route 1,396,No,Busy,Smooth,Medium,Snowy,None,1060.83,0.63,5.0,22.11,12,5,Hotspot 6
913,62,Female,Freelancer,Conversation,2024-03-20 17:35,2024-02-10 03:08,Yes,Route 10,Auto,54,Occasionally,0.1,Heavy,POI 26,6.37,Optimal Route 4,355,Yes,Busy,Moderate,Medium,Cloudy,Festival,1456.77,0.72,4.5,29.25,11,3,Hotspot 5
914,59,Female,Freelancer,Smoking,2024-01-11 04:51,2024-02-23 21:27,No,Route 13,Motorbike,98,Daily,0.03,Moderate,POI 22,22.03,Optimal Route 8,271,Yes,Available,Congested,High,Sunny,Sports Event,1097.06,0.81,2.7,19.23,7,1,Hotspot 18
915,49,Female,Doctor,Music,2024-02-01 10:02,2024-02-21 09:21,Yes,Route 12,Sedan,101,Weekly,0.01,Heavy,POI 9,21.6,Optimal Route 9,466,No,Busy,Congested,Low,Snowy,None,1312.28,0.68,2.9,38.92,8,4,Hotspot 4
916,32,Male,Business Man,Silent,2024-03-11 01:47,2024-02-15 07:43,Yes,Route 11,Motorbike,47,Weekly,0.35,Light,POI 27,21.48,Optimal Route 8,397,Yes,Available,Moderate,High,Cloudy,Festival,1003.86,0.92,4.9,22.27,2,0,Hotspot 15
917,38,Male,Business Woman,Silent,2024-02-24 20:19,2024-02-10 03:31,No,Route 3,Auto,148,Occasionally,0.07,Moderate,POI 3,25.96,Optimal Route 1,176,Yes,Busy,Congested,High,Rainy,Concert,1433.29,0.52,4.4,7.92,4,5,Hotspot 6
918,37,Female,Freelancer,Smoking,2024-02-16 11:52,2024-03-30 09:04,No,Route 5,Electric,128,Occasionally,0.07,Light,POI 13,47.24,Optimal Route 5,28,Yes,Available,Congested,High,Sunny,Concert,1419.84,0.69,3.8,48.92,8,3,Hotspot 7
919,56,Male,Doctor,Smoking,2024-03-03 22:56,2024-03-11 04:51,No,Route 9,SUV,104,Weekly,0.34,Heavy,POI 42,34.08,Optimal Route 3,301,Yes,Busy,Congested,Low,Cloudy,Festival,1039.74,1.0,1.3,41.53,8,4,Hotspot 9
920,46,Female,Doctor,Music,2024-03-29 22:44,2024-01-03 04:46,No,Route 16,Auto,134,Daily,0.28,Heavy,POI 45,11.79,Optimal Route 6,243,No,Available,Moderate,Low,Rainy,None,1185.91,0.99,3.1,31.57,7,5,Hotspot 9
921,45,Female,Doctor,Silent,2024-01-22 03:54,2024-02-22 14:02,Yes,Route 8,Hatchback,70,Weekly,0.48,Heavy,POI 42,8.31,Optimal Route 1,269,No,Available,Congested,Low,Cloudy,Sports Event,1443.65,0.68,3.0,24.11,7,5,Hotspot 18
922,58,Female,Private Employee,Non-Smoking,2024-01-13 16:34,2024-03-20 06:19,No,Route 10,SUV,143,Weekly,0.27,Heavy,POI 50,2.43,Optimal Route 1,151,No,Busy,Moderate,High,Cloudy,None,1303.64,0.7,3.4,45.55,5,1,Hotspot 10
923,45,Male,Driver,Music,2024-02-24 05:49,2024-03-22 14:57,Yes,Route 4,Electric,190,Daily,0.25,Heavy,POI 15,28.29,Optimal Route 5,201,No,Busy,Smooth,High,Sunny,Concert,1235.77,0.7,2.9,14.14,12,2,Hotspot 20
924,55,Female,Business Man,Smoking,2024-03-19 08:20,2024-01-20 00:23,No,Route 17,Auto,197,Daily,0.37,Light,POI 29,2.81,Optimal Route 4,27,Yes,Busy,Moderate,Low,Cloudy,Festival,1207.8,0.63,1.0,29.47,5,4,Hotspot 7
925,63,Female,Teacher,Silent,2024-01-10 03:05,2024-01-20 16:19,Yes,Route 5,Hatchback,94,Occasionally,0.43,Heavy,POI 4,7.41,Optimal Route 6,13,No,Available,Moderate,High,Rainy,None,1204.05,0.82,2.5,39.3,15,2,Hotspot 18
926,61,Male,Doctor,Music,2024-03-28 01:33,2024-03-31 08:10,Yes,Route 9,Auto,50,Daily,0.27,Light,POI 23,14.37,Optimal Route 7,209,No,Busy,Congested,High,Sunny,Sports Event,1028.77,0.97,2.3,34.45,6,2,Hotspot 17
927,32,Female,Freelancer,Conversation,2024-01-06 14:33,2024-02-09 12:26,Yes,Route 19,SUV,32,Occasionally,0.07,Heavy,POI 20,29.48,Optimal Route 10,231,No,Busy,Smooth,Low,Cloudy,None,1170.0,0.61,4.3,30.75,2,0,Hotspot 7
928,39,Male,Teacher,Smoking,2024-01-10 13:01,2024-02-26 20:30,Yes,Route 15,Bus,21,Daily,0.34,Heavy,POI 21,14.5,Optimal Route 3,150,Yes,Available,Congested,Low,Snowy,None,1389.25,0.69,3.6,14.36,9,2,Hotspot 13
929,21,Female,Driver,Silent,2024-01-10 00:54,2024-03-24 05:58,No,Route 18,Hatchback,130,Daily,0.13,Heavy,POI 13,46.96,Optimal Route 9,464,Yes,Available,Moderate,Medium,Sunny,Festival,1242.63,0.93,1.9,19.99,14,5,Hotspot 6
930,27,Male,Teacher,Conversation,2024-01-13 13:11,2024-02-22 06:44,No,Route 2,SUV,188,Weekly,0.36,Light,POI 3,29.9,Optimal Route 8,55,Yes,Available,Smooth,Medium,Rainy,Concert,1133.75,0.56,1.3,28.03,5,4,Hotspot 4
931,59,Female,Business Woman,Silent,2024-01-11 01:26,2024-01-02 14:06,No,Route 4,Hatchback,188,Weekly,0.25,Light,POI 25,22.34,Optimal Route 3,299,Yes,Available,Moderate,Low,Sunny,Festival,1018.86,0.96,4.5,43.14,11,0,Hotspot 2
932,37,Male,Doctor,Non-Smoking,2024-03-01 05:53,2024-03-17 23:34,No,Route 7,Electric,187,Weekly,0.32,Moderate,POI 9,31.79,Optimal Route 3,211,No,Busy,Moderate,Low,Sunny,Sports Event,1304.81,0.99,1.7,34.08,4,5,Hotspot 7
933,28,Female,Freelancer,Conversation,2024-01-03 23:50,2024-03-26 18:13,No,Route 12,Sedan,50,Daily,0.47,Heavy,POI 47,5.5,Optimal Route 5,126,No,Busy,Moderate,Low,Cloudy,Sports Event,1181.08,0.62,3.1,33.72,15,0,Hotspot 5
934,41,Male,Driver,Music,2024-02-09 15:09,2024-03-20 11:25,Yes,Route 2,Bus,37,Daily,0.46,Moderate,POI 25,41.27,Optimal Route 5,410,Yes,Busy,Moderate,Low,Sunny,None,1005.71,0.79,4.8,14.98,2,0,Hotspot 5
935,61,Female,Business Woman,Conversation,2024-03-05 02:16,2024-02-01 05:50,No,Route 17,Sedan,114,Weekly,0.48,Moderate,POI 30,13.03,Optimal Route 10,419,No,Busy,Moderate,Low,Snowy,Concert,1164.12,0.91,3.6,43.29,3,5,Hotspot 3
936,26,Male,Driver,Silent,2024-03-28 13:38,2024-02-19 05:07,No,Route 9,Hatchback,175,Occasionally,0.12,Light,POI 18,3.48,Optimal Route 5,214,Yes,Busy,Moderate,High,Sunny,Sports Event,1439.62,0.69,1.6,30.95,10,1,Hotspot 13
937,43,Male,Business Man,Smoking,2024-01-03 12:24,2024-03-26 05:11,No,Route 8,Auto,118,Occasionally,0.08,Light,POI 3,21.25,Optimal Route 9,401,Yes,Available,Congested,Medium,Snowy,Concert,1249.55,0.65,4.2,44.62,9,1,Hotspot 12
938,45,Female,Business Man,Music,2024-01-24 15:05,2024-02-24 11:38,Yes,Route 19,Motorbike,10,Occasionally,0.29,Heavy,POI 24,41.87,Optimal Route 9,262,Yes,Available,Smooth,Low,Cloudy,None,1264.61,0.5,4.1,37.93,8,0,Hotspot 15
939,64,Male,Freelancer,Conversation,2024-01-25 07:19,2024-03-29 06:54,Yes,Route 13,Hatchback,23,Daily,0.26,Heavy,POI 19,14.05,Optimal Route 7,487,No,Available,Smooth,Low,Cloudy,Concert,1012.12,0.64,1.3,14.5,2,4,Hotspot 13
940,27,Male,Teacher,Music,2024-02-18 17:06,2024-03-26 07:17,Yes,Route 12,Auto,99,Weekly,0.49,Heavy,POI 13,47.9,Optimal Route 4,322,Yes,Available,Congested,Low,Sunny,Sports Event,1386.36,0.82,1.3,21.8,12,1,Hotspot 6
941,19,Female,Vlogger,Music,2024-02-15 11:26,2024-02-29 03:58,Yes,Route 12,SUV,175,Daily,0.16,Light,POI 2,11.21,Optimal Route 6,95,No,Busy,Moderate,High,Snowy,Concert,1299.36,0.66,1.7,42.13,7,5,Hotspot 7
942,29,Female,Vlogger,Conversation,2024-03-04 04:05,2024-03-13 11:23,Yes,Route 17,Sedan,116,Daily,0.21,Moderate,POI 28,17.19,Optimal Route 7,53,Yes,Available,Congested,High,Snowy,Festival,1387.14,0.52,4.2,20.23,15,4,Hotspot 2
943,57,Male,Teacher,Conversation,2024-02-21 10:21,2024-03-31 12:16,No,Route 14,Hatchback,191,Weekly,0.31,Light,POI 3,40.74,Optimal Route 3,87,No,Busy,Smooth,Low,Cloudy,None,1421.02,0.53,2.0,6.82,12,1,Hotspot 8
944,45,Male,Engineer,Smoking,2024-02-05 15:37,2024-01-08 16:47,No,Route 5,SUV,57,Weekly,0.36,Heavy,POI 38,48.4,Optimal Route 8,493,No,Available,Congested,Low,Cloudy,Festival,1270.76,0.86,4.7,24.23,8,4,Hotspot 14
945,54,Female,Business Man,Smoking,2024-01-03 09:31,2024-01-27 21:54,No,Route 12,Bus,37,Weekly,0.29,Moderate,POI 13,38.82,Optimal Route 2,196,No,Busy,Congested,Low,Sunny,None,1206.45,0.71,2.8,34.16,5,5,Hotspot 4
946,29,Female,Driver,Non-Smoking,2024-02-17 07:52,2024-01-14 22:23,Yes,Route 8,Bus,132,Daily,0.34,Moderate,POI 40,7.01,Optimal Route 3,492,Yes,Available,Smooth,Low,Sunny,None,1071.41,0.66,1.5,22.86,8,4,Hotspot 7
947,27,Male,Private Employee,Silent,2024-03-08 22:41,2024-02-09 00:38,Yes,Route 1,Sedan,105,Occasionally,0.29,Heavy,POI 48,40.36,Optimal Route 5,303,No,Busy,Congested,High,Snowy,Festival,1276.39,0.84,1.1,9.58,5,0,Hotspot 18
948,61,Male,Business Woman,Music,2024-02-28 04:04,2024-02-26 06:18,No,Route 8,Hatchback,26,Daily,0.17,Moderate,POI 38,30.14,Optimal Route 3,171,Yes,Available,Moderate,Medium,Sunny,None,1428.77,0.56,4.6,36.37,10,2,Hotspot 18
949,28,Female,Private Employee,Silent,2024-01-29 08:45,2024-02-22 14:23,Yes,Route 19,Motorbike,12,Weekly,0.16,Light,POI 45,42.1,Optimal Route 10,477,No,Busy,Moderate,High,Sunny,Festival,1258.63,0.64,1.3,46.2,10,2,Hotspot 20
950,20,Female,Freelancer,Non-Smoking,2024-03-04 13:08,2024-01-17 09:48,Yes,Route 11,Electric,124,Weekly,0.35,Moderate,POI 36,12.89,Optimal Route 5,42,No,Available,Smooth,High,Cloudy,Sports Event,1345.56,1.0,3.0,43.93,7,4,Hotspot 5
951,44,Female,Business Woman,Silent,2024-01-25 16:05,2024-02-23 03:40,No,Route 4,Auto,175,Weekly,0.41,Light,POI 23,29.59,Optimal Route 10,392,No,Busy,Congested,Low,Cloudy,Festival,1461.62,0.77,3.6,36.35,10,2,Hotspot 1
952,44,Male,Doctor,Music,2024-02-09 10:01,2024-03-27 21:58,Yes,Route 18,Auto,49,Daily,0.37,Moderate,POI 34,36.36,Optimal Route 9,153,Yes,Busy,Congested,High,Cloudy,Concert,1342.59,0.95,3.5,18.41,15,2,Hotspot 7
953,22,Female,Teacher,Silent,2024-02-21 19:46,2024-03-18 13:00,No,Route 2,Electric,40,Daily,0.05,Heavy,POI 44,5.18,Optimal Route 3,359,Yes,Available,Smooth,High,Cloudy,Festival,1429.13,0.56,2.2,18.4,11,5,Hotspot 20
954,31,Male,Doctor,Silent,2024-01-24 12:48,2024-02-22 16:59,Yes,Route 13,Sedan,155,Daily,0.07,Moderate,POI 29,45.86,Optimal Route 1,349,No,Available,Moderate,Low,Sunny,None,1005.15,0.88,2.4,7.52,3,3,Hotspot 10
955,19,Male,Teacher,Smoking,2024-02-06 11:46,2024-01-04 08:28,Yes,Route 13,Sedan,106,Weekly,0.45,Moderate,POI 5,25.2,Optimal Route 7,500,No,Busy,Congested,Low,Rainy,Festival,1123.63,0.65,3.1,32.81,5,3,Hotspot 8
956,32,Female,Business Woman,Silent,2024-03-01 02:22,2024-02-10 07:55,Yes,Route 8,SUV,64,Occasionally,0.31,Light,POI 44,23.02,Optimal Route 9,173,No,Available,Smooth,High,Snowy,Festival,1330.87,0.94,2.3,17.63,7,2,Hotspot 10
957,54,Male,Business Woman,Conversation,2024-01-09 12:55,2024-03-07 08:35,No,Route 7,Electric,179,Daily,0.19,Light,POI 32,21.9,Optimal Route 2,308,No,Available,Congested,Medium,Snowy,Sports Event,1383.25,0.62,3.3,44.52,14,2,Hotspot 9
958,25,Male,Private Employee,Smoking,2024-03-10 03:51,2024-02-08 12:38,Yes,Route 16,Hatchback,20,Occasionally,0.23,Heavy,POI 34,42.45,Optimal Route 2,304,Yes,Busy,Moderate,Medium,Snowy,None,1458.59,0.71,3.2,13.49,8,3,Hotspot 16
959,43,Male,Freelancer,Music,2024-02-23 18:52,2024-03-10 04:26,No,Route 7,SUV,81,Daily,0.24,Moderate,POI 46,29.18,Optimal Route 10,161,Yes,Available,Moderate,High,Rainy,None,1441.83,0.63,1.8,23.35,6,0,Hotspot 16
960,27,Female,Freelancer,Smoking,2024-02-15 03:48,2024-03-27 22:55,No,Route 16,Auto,37,Daily,0.36,Moderate,POI 42,40.3,Optimal Route 4,251,No,Busy,Moderate,High,Snowy,Concert,1415.63,0.97,2.7,26.01,15,0,Hotspot 10
961,44,Male,Engineer,Conversation,2024-02-10 11:02,2024-03-14 19:22,No,Route 3,Motorbike,36,Daily,0.36,Light,POI 6,47.66,Optimal Route 1,147,Yes,Available,Congested,Medium,Rainy,Concert,1383.43,0.93,3.1,7.1,3,0,Hotspot 12
962,32,Male,Student,Silent,2024-02-01 05:12,2024-02-13 13:43,No,Route 13,Auto,111,Occasionally,0.25,Heavy,POI 48,27.27,Optimal Route 7,287,Yes,Available,Moderate,Medium,Rainy,Sports Event,1207.67,0.86,1.4,23.98,6,2,Hotspot 19
963,24,Female,Business Man,Conversation,2024-03-21 10:01,2024-02-05 19:49,Yes,Route 2,Auto,133,Weekly,0.2,Light,POI 23,48.86,Optimal Route 3,349,No,Available,Smooth,Medium,Cloudy,Concert,1017.35,0.8,4.4,7.14,5,1,Hotspot 13
964,56,Male,Business Woman,Non-Smoking,2024-01-28 20:50,2024-01-21 06:32,Yes,Route 13,Hatchback,57,Weekly,0.36,Heavy,POI 11,20.62,Optimal Route 9,90,No,Busy,Congested,High,Cloudy,Concert,1014.73,0.78,2.3,11.85,13,1,Hotspot 4
965,61,Female,Vlogger,Conversation,2024-01-20 18:17,2024-03-01 21:40,Yes,Route 2,Motorbike,63,Daily,0.35,Heavy,POI 25,20.69,Optimal Route 4,327,No,Available,Congested,Medium,Rainy,Sports Event,1471.39,0.77,3.0,49.68,14,2,Hotspot 12
966,37,Male,Engineer,Music,2024-01-22 13:14,2024-03-14 03:22,No,Route 14,Electric,78,Occasionally,0.4,Heavy,POI 47,42.14,Optimal Route 10,135,Yes,Busy,Congested,Low,Rainy,None,1310.01,0.64,1.9,43.5,10,3,Hotspot 18
967,42,Male,Teacher,Non-Smoking,2024-01-19 20:30,2024-01-22 17:25,Yes,Route 4,Motorbike,186,Weekly,0.03,Light,POI 50,49.18,Optimal Route 4,168,Yes,Busy,Congested,Low,Cloudy,None,1150.57,0.78,2.8,18.91,5,0,Hotspot 5
968,31,Female,Vlogger,Conversation,2024-02-13 08:50,2024-01-24 20:04,Yes,Route 8,SUV,18,Daily,0.08,Heavy,POI 19,20.47,Optimal Route 2,359,No,Busy,Congested,High,Rainy,None,1309.65,0.93,4.0,15.62,12,5,Hotspot 10
969,47,Female,Teacher,Smoking,2024-02-16 06:58,2024-01-21 09:05,Yes,Route 20,SUV,44,Weekly,0.34,Heavy,POI 7,19.73,Optimal Route 7,276,Yes,Busy,Smooth,Medium,Sunny,None,1305.48,0.89,3.6,16.31,5,4,Hotspot 16
970,30,Male,Driver,Conversation,2024-03-09 15:18,2024-02-09 09:43,Yes,Route 4,Sedan,116,Daily,0.01,Light,POI 1,35.79,Optimal Route 6,313,Yes,Busy,Smooth,Low,Cloudy,Sports Event,1160.19,0.81,2.6,30.46,5,2,Hotspot 8
971,62,Male,Teacher,Smoking,2024-02-28 08:02,2024-03-21 10:36,No,Route 1,Hatchback,90,Occasionally,0.27,Heavy,POI 23,2.08,Optimal Route 5,348,Yes,Available,Congested,High,Rainy,None,1300.88,0.67,3.9,5.3,3,5,Hotspot 13
972,19,Male,Student,Silent,2024-03-02 02:41,2024-02-28 13:56,Yes,Route 3,Bus,75,Occasionally,0.18,Light,POI 22,49.5,Optimal Route 2,158,Yes,Busy,Moderate,Low,Rainy,Festival,1041.1,0.61,1.4,29.59,2,4,Hotspot 11
973,60,Female,Vlogger,Smoking,2024-01-19 21:41,2024-02-15 16:11,No,Route 3,Electric,88,Occasionally,0.37,Light,POI 36,45.94,Optimal Route 2,495,Yes,Available,Moderate,Low,Sunny,None,1455.83,0.98,2.1,49.73,15,3,Hotspot 17
974,37,Male,Freelancer,Conversation,2024-02-16 07:25,2024-03-22 05:50,No,Route 8,Motorbike,122,Occasionally,0.02,Moderate,POI 7,13.82,Optimal Route 9,345,No,Busy,Congested,Low,Rainy,None,1474.35,0.97,2.7,46.3,10,4,Hotspot 15
